payment_id,rental_id,customer_id,payment_date,amount_zar,payment_method,transaction_ref,payment_type,status,gateway,currency,created_at,source_system
PY0000823,RN001000,CU00310,2021-11-30,22654.55,Debit Card,TXN647604434,Top-up,Success,Peach Payments,ZAR,2023-06-01T00:00:00,CRM_MOBILE
PY0000824,RN001001,CU00179,2021-07-18,1045.51,Credit Card,TXN788016728,Booking Deposit,Success,PayFast,ZAR,2021-03-05T00:00:00,CALL_CENTER
PY0000825,RN001003,CU00242,2021-02-11,27028.48,Corporate Account,TXN608858292,Top-up,Success,Peach Payments,ZAR,2024-03-28T00:00:00,THIRD_PARTY_OTA
PY0000826,RN001004,CU00300,2021-12-20,38674.61,Cash,TXN217438880,Final Payment,Success,PayGate,ZAR,2023-12-22T00:00:00,THIRD_PARTY_OTA
PY0000827,RN001005,CU00329,2023-02-21,11485.81,Credit Card,TXN896322297,Booking Deposit,Success,PayGate,ZAR,2022-07-03T00:00:00,WALK_IN
PY0000828,RN001007,CU00378,2024-01-07,10189.54,EFT,TXN712420654,Final Payment,Success,Peach Payments,ZAR,2024-02-26T00:00:00,CRM_WEB
PY0000829,RN001008,CU00366,2021-01-18,12272.04,Debit Card,TXN804970834,Booking Deposit,Success,Peach Payments,ZAR,2023-07-04T00:00:00,CRM_MOBILE
PY0000830,RN001009,CU00114,2022-05-18,13167.72,Credit Card,TXN811115392,Top-up,Failed,Standard Bank EFT,ZAR,2023-08-14T00:00:00,WALK_IN
PY0000831,RN001010,CU00253,2024-05-12,28440.72,Corporate Account,TXN242289375,Booking Deposit,Success,PayFast,ZAR,2024-06-14T00:00:00,CRM_WEB
PY0000832,RN001011,CU00306,2023-03-06,2211.18,Credit Card,TXN616043705,Booking Deposit,Success,Ozow,ZAR,2022-09-02T00:00:00,CORPORATE_PORTAL
PY0000833,RN001012,CU00329,2024-03-28,15677.67,Corporate Account,TXN673617413,Top-up,Success,Ozow,ZAR,2023-08-04T00:00:00,THIRD_PARTY_OTA
PY0000834,RN001013,CU00316,2022-09-12,8791.52,Cash,TXN484191567,Top-up,Success,PayGate,ZAR,2023-10-23T00:00:00,CRM_WEB
PY0000835,RN001014,CU00585,2024-04-23,55230.88,Corporate Account,TXN245081076,Top-up,Success,Peach Payments,ZAR,2024-06-05T00:00:00,CRM_MOBILE
PY0000836,RN001016,CU00223,2024-04-12,10759.65,Corporate Account,TXN495537752,Booking Deposit,Success,PayFast,ZAR,2024-03-08T00:00:00,CORPORATE_PORTAL
PY0000837,RN001017,CU00441,2023-10-21,5623.8,EFT,TXN573549978,Booking Deposit,Success,Ozow,ZAR,2022-03-21T00:00:00,WALK_IN
PY0000838,RN001018,CU00287,2024-01-20,23989.86,Cash,TXN521975844,Top-up,Success,PayFast,ZAR,2024-04-27T00:00:00,CALL_CENTER
PY0000839,RN001019,CU00157,2022-11-05,5200.77,Credit Card,TXN779281802,Final Payment,Success,Peach Payments,ZAR,2022-06-07T00:00:00,WALK_IN
PY0000840,RN001020,CU00478,2021-11-07,18984.49,EFT,TXN484572511,Booking Deposit,Success,Standard Bank EFT,ZAR,2024-05-28T00:00:00,WALK_IN
PY0000841,RN001021,CU00330,2023-01-03,51566.59,Credit Card,TXN854780284,Booking Deposit,Success,PayGate,ZAR,2024-02-17T00:00:00,WALK_IN
PY0000842,RN001022,CU00560,2023-08-13,244.34,Cash,TXN959436937,Final Payment,Success,Peach Payments,ZAR,2022-08-30T00:00:00,WALK_IN
PY0000843,RN001022,CU00560,2022-02-21,311.30999999999995,Cash,TXN845445088,Top-up,Success,Standard Bank EFT,ZAR,2023-11-05T00:00:00,WALK_IN
PY0000844,RN001023,CU00100,2023-11-29,12960.25,Corporate Account,TXN316958614,Top-up,Success,PayFast,ZAR,2024-03-28T00:00:00,THIRD_PARTY_OTA
PY0000845,RN001024,CU00516,2022-09-25,9699.69,Credit Card,TXN242016490,Booking Deposit,Success,Peach Payments,ZAR,2023-10-14T00:00:00,CALL_CENTER
PY0000846,RN001026,CU00086,2022-02-23,7264.71,Debit Card,TXN875276550,Top-up,Success,PayFast,ZAR,2022-10-21T00:00:00,CORPORATE_PORTAL
PY0000847,RN001027,CU00600,2022-04-09,22597.73,Corporate Account,TXN796324941,Final Payment,Success,PayGate,ZAR,2024-04-21T00:00:00,CRM_WEB
PY0000848,RN001029,CU00520,2023-03-13,8076.05,Credit Card,TXN544458636,Booking Deposit,Pending,PayFast,ZAR,2022-11-03T00:00:00,CALL_CENTER
PY0000849,RN001029,CU00520,2024-03-18,16564.690000000002,Credit Card,TXN340112734,Final Payment,Success,PayFast,ZAR,2024-04-26T00:00:00,CALL_CENTER
PY0000850,RN001031,CU00101,2021-10-20,1219.55,Corporate Account,TXN525718949,Booking Deposit,Success,PayFast,ZAR,2024-06-15T00:00:00,THIRD_PARTY_OTA
PY0000851,RN001032,CU00338,2023-03-19,11705.73,EFT,TXN787964557,Booking Deposit,Success,Peach Payments,ZAR,2024-03-26T00:00:00,CALL_CENTER
PY0000852,RN001033,CU00051,2024-02-09,45581.88,Corporate Account,TXN802866913,Top-up,Pending,PayGate,ZAR,2023-10-12T00:00:00,CALL_CENTER
PY0000853,RN001034,CU00092,2024-06-04,4184.8,EFT,TXN194260835,Booking Deposit,Success,Ozow,ZAR,2024-01-19T00:00:00,WALK_IN
PY0000854,RN001036,CU00047,2022-07-12,8320.62,Corporate Account,TXN383422976,Booking Deposit,Pending,Ozow,ZAR,2022-05-05T00:00:00,CRM_MOBILE
PY0000855,RN001036,CU00047,2021-10-19,5413.91,Corporate Account,TXN787338332,Top-up,Success,Standard Bank EFT,ZAR,2023-04-06T00:00:00,CRM_MOBILE
PY0000856,RN001037,CU00282,2023-12-22,6770.36,Debit Card,TXN780370315,Final Payment,Success,PayFast,ZAR,2024-04-26T00:00:00,CORPORATE_PORTAL
PY0000857,RN001038,CU00042,2022-03-02,9516.13,EFT,TXN306304062,Final Payment,Success,PayFast,ZAR,2024-04-06T00:00:00,THIRD_PARTY_OTA
PY0000858,RN001039,CU00053,2024-01-25,12942.42,Credit Card,TXN698212584,Final Payment,Success,Peach Payments,ZAR,2024-01-14T00:00:00,CORPORATE_PORTAL
PY0000859,RN001041,CU00130,2021-10-02,1107.11,EFT,TXN543312463,Final Payment,Failed,Standard Bank EFT,ZAR,2021-10-22T00:00:00,CRM_MOBILE
PY0000860,RN001042,CU00468,2024-01-24,27653.34,Cash,TXN189573792,Final Payment,Success,Standard Bank EFT,ZAR,2023-01-16T00:00:00,CRM_WEB
PY0000861,RN001043,CU00175,2024-03-23,8732.04,EFT,TXN650785189,Top-up,Pending,Peach Payments,ZAR,2021-10-01T00:00:00,THIRD_PARTY_OTA
PY0000862,RN001044,CU00444,2021-09-23,46755.62,Cash,TXN495866300,Booking Deposit,Failed,Standard Bank EFT,ZAR,2021-10-25T00:00:00,WALK_IN
PY0000863,RN001045,CU00185,2024-02-25,3056.86,EFT,TXN219136382,Final Payment,Success,Ozow,ZAR,2022-06-04T00:00:00,CRM_MOBILE
PY0000864,RN001046,CU00141,2021-11-02,15545.17,EFT,TXN412895850,Booking Deposit,Success,Peach Payments,ZAR,2020-05-17T00:00:00,CRM_MOBILE
PY0000865,RN001047,CU00102,2022-03-14,16436.56,Corporate Account,TXN287469628,Booking Deposit,Success,Standard Bank EFT,ZAR,2021-12-28T00:00:00,CRM_WEB
PY0000866,RN001048,CU00137,2021-12-03,24451.99,Debit Card,TXN541552803,Booking Deposit,Success,Standard Bank EFT,ZAR,2024-04-30T00:00:00,CRM_WEB
PY0000867,RN001049,CU00513,2021-07-09,2789.43,Cash,TXN259740419,Top-up,Success,Standard Bank EFT,ZAR,2021-10-19T00:00:00,CORPORATE_PORTAL
PY0000868,RN001052,CU00088,2023-04-06,4848.8,EFT,TXN101876960,Top-up,Failed,Standard Bank EFT,ZAR,2024-06-02T00:00:00,CRM_MOBILE
PY0000869,RN001053,CU00217,2023-05-20,3878.58,Debit Card,TXN286938462,Final Payment,Success,PayGate,ZAR,2023-08-08T00:00:00,CRM_MOBILE
PY0000870,RN001054,CU00100,2023-06-04,16503.31,Credit Card,TXN338193489,Top-up,Success,Peach Payments,ZAR,2023-05-13T00:00:00,CALL_CENTER
PY0000871,RN001055,CU00210,2024-01-14,5444.78,Corporate Account,TXN282768454,Top-up,Success,PayGate,ZAR,2023-12-02T00:00:00,CALL_CENTER
PY0000872,RN001057,CU00077,2022-02-28,21063.58,Credit Card,TXN387371888,Booking Deposit,Success,PayGate,ZAR,2022-02-06T00:00:00,WALK_IN
PY0000873,RN001058,CU00010,2023-11-04,14739.05,Credit Card,TXN200753728,Final Payment,Failed,Standard Bank EFT,ZAR,2024-03-20T00:00:00,WALK_IN
PY0000874,RN001059,CU00251,2021-09-29,3144.13,EFT,TXN123259163,Final Payment,Success,Standard Bank EFT,ZAR,2024-05-15T00:00:00,CORPORATE_PORTAL
PY0000875,RN001062,CU00546,2023-09-15,24442.14,Cash,TXN892884830,Booking Deposit,Success,PayFast,ZAR,2024-01-01T00:00:00,CALL_CENTER
PY0000876,RN001063,CU00163,2024-03-31,15500.63,Corporate Account,TXN735554920,Booking Deposit,Success,PayGate,ZAR,2024-06-14T00:00:00,CRM_MOBILE
PY0000877,RN001065,CU00117,2023-05-18,10377.48,Corporate Account,TXN729079801,Top-up,Success,Peach Payments,ZAR,2024-06-19T00:00:00,WALK_IN
PY0000878,RN001066,CU00483,2022-02-28,17706.62,Corporate Account,TXN438558405,Booking Deposit,Success,Standard Bank EFT,ZAR,2021-09-13T00:00:00,CALL_CENTER
PY0000879,RN001068,CU00455,2024-03-18,11021.03,Debit Card,TXN998903604,Top-up,Success,PayFast,ZAR,2024-06-16T00:00:00,CALL_CENTER
PY0000880,RN001069,CU00377,2024-06-26,13487.57,Debit Card,TXN242181856,Final Payment,Success,Standard Bank EFT,ZAR,2024-06-09T00:00:00,THIRD_PARTY_OTA
PY0000881,RN001070,CU00582,2022-06-14,7194.79,EFT,TXN888708032,Final Payment,Success,Standard Bank EFT,ZAR,2022-07-12T00:00:00,CALL_CENTER
PY0000882,RN001071,CU00517,2024-02-16,56164.91,Credit Card,TXN410934075,Final Payment,Success,Ozow,ZAR,2021-09-03T00:00:00,CRM_MOBILE
PY0000883,RN001072,CU00123,2021-01-30,3561.53,Credit Card,TXN902000257,Booking Deposit,Success,Ozow,ZAR,2024-02-06T00:00:00,WALK_IN
PY0000884,RN001073,CU00120,2022-11-29,8796.9,Debit Card,TXN675859470,Final Payment,Success,PayGate,ZAR,2023-03-19T00:00:00,CORPORATE_PORTAL
PY0000885,RN001074,CU00383,2024-04-15,910.89,EFT,TXN110125269,Final Payment,Success,Ozow,ZAR,2024-03-20T00:00:00,THIRD_PARTY_OTA
PY0000886,RN001075,CU00329,2022-09-01,10005.75,Credit Card,TXN256443728,Final Payment,Success,Standard Bank EFT,ZAR,2022-11-01T00:00:00,CALL_CENTER
PY0000887,RN001076,CU00235,2024-03-27,12256.11,Credit Card,TXN753585642,Booking Deposit,Success,Ozow,ZAR,2024-01-12T00:00:00,THIRD_PARTY_OTA
PY0000888,RN001077,CU00030,2024-03-30,5522.16,Cash,TXN820963430,Top-up,Success,Ozow,ZAR,2024-03-12T00:00:00,CORPORATE_PORTAL
PY0000889,RN001077,CU00030,2024-03-24,5970.48,Cash,TXN245684277,Booking Deposit,Success,Peach Payments,ZAR,2024-04-19T00:00:00,CORPORATE_PORTAL
PY0000890,RN001079,CU00161,2024-03-19,9380.34,Cash,TXN295621640,Booking Deposit,Success,Standard Bank EFT,ZAR,2024-01-02T00:00:00,CRM_WEB
PY0000891,RN001080,CU00210,2024-04-24,13958.2,Cash,TXN333433339,Top-up,Success,Ozow,ZAR,2023-11-10T00:00:00,CALL_CENTER
PY0000892,RN001082,CU00118,2022-09-27,1449.63,Debit Card,TXN255496100,Booking Deposit,Success,PayGate,ZAR,2022-08-03T00:00:00,CRM_WEB
PY0000893,RN001083,CU00116,2020-10-10,16406.55,EFT,TXN804426670,Booking Deposit,Success,PayFast,ZAR,2023-10-15T00:00:00,THIRD_PARTY_OTA
PY0000894,RN001084,CU00136,2024-05-25,40426.74,Credit Card,TXN316627072,Top-up,Success,Standard Bank EFT,ZAR,2024-06-10T00:00:00,WALK_IN
PY0000895,RN001085,CU00520,2024-02-18,24746.14,Credit Card,TXN584847241,Final Payment,Success,PayGate,ZAR,2022-08-30T00:00:00,CORPORATE_PORTAL
PY0000896,RN001086,CU00463,2024-06-23,11677.46,Debit Card,TXN844201647,Top-up,Success,PayFast,ZAR,2022-03-18T00:00:00,CORPORATE_PORTAL
PY0000897,RN001087,CU00021,2024-03-09,17792.58,Credit Card,TXN949392516,Top-up,Success,Ozow,ZAR,2023-02-25T00:00:00,CORPORATE_PORTAL
PY0000898,RN001089,CU00220,2021-05-08,17107.58,Corporate Account,TXN125982925,Booking Deposit,Success,Peach Payments,ZAR,2022-01-02T00:00:00,WALK_IN
PY0000899,RN001090,CU00175,2024-06-05,11521.34,Corporate Account,TXN926771693,Final Payment,Success,Standard Bank EFT,ZAR,2024-06-01T00:00:00,WALK_IN
PY0000900,RN001091,CU00285,2024-02-23,12537.46,EFT,TXN486331658,Booking Deposit,Success,Peach Payments,ZAR,2023-10-07T00:00:00,CALL_CENTER
PY0000901,RN001092,CU00295,2023-01-14,3067.41,Debit Card,TXN130807311,Top-up,Success,PayGate,ZAR,2023-11-05T00:00:00,CALL_CENTER
PY0000902,RN001095,CU00331,2023-12-17,12326.14,Credit Card,TXN927512314,Top-up,Pending,Standard Bank EFT,ZAR,2024-01-27T00:00:00,CRM_MOBILE
PY0000903,RN001096,CU00482,2022-07-26,26809.6,Cash,TXN158316140,Booking Deposit,Success,PayGate,ZAR,2024-01-18T00:00:00,CRM_WEB
PY0000904,RN001098,CU00246,2020-06-15,24332.82,Credit Card,TXN195850664,Booking Deposit,Success,Peach Payments,ZAR,2020-09-02T00:00:00,CRM_WEB
PY0000905,RN001100,CU00397,2024-06-26,22658.82,Debit Card,TXN286234894,Top-up,Success,Peach Payments,ZAR,2022-11-27T00:00:00,CRM_MOBILE
PY0000906,RN001102,CU00525,2022-07-19,8632.71,Corporate Account,TXN683961258,Top-up,Success,Peach Payments,ZAR,2022-12-06T00:00:00,CRM_MOBILE
PY0000907,RN001103,CU00323,2021-11-23,8836.95,Credit Card,TXN411690676,Booking Deposit,Success,Standard Bank EFT,ZAR,2022-02-25T00:00:00,THIRD_PARTY_OTA
PY0000908,RN001104,CU00217,2023-05-10,7267.28,Credit Card,TXN494058223,Final Payment,Pending,Peach Payments,ZAR,2023-03-06T00:00:00,CORPORATE_PORTAL
PY0000909,RN001105,CU00085,2021-02-02,7049.21,Corporate Account,TXN890394722,Final Payment,Success,Standard Bank EFT,ZAR,2022-02-04T00:00:00,THIRD_PARTY_OTA
PY0000910,RN001106,CU00255,2024-05-31,1331.35,Corporate Account,TXN825745378,Final Payment,Success,PayGate,ZAR,2023-11-02T00:00:00,CORPORATE_PORTAL
PY0000911,RN001107,CU00268,2024-04-21,25316.55,Cash,TXN153030311,Top-up,Success,Standard Bank EFT,ZAR,2023-10-03T00:00:00,CRM_WEB
PY0000912,RN001109,CU00349,2023-03-06,22957.72,EFT,TXN811776470,Final Payment,Success,PayGate,ZAR,2024-04-11T00:00:00,CRM_MOBILE
PY0000913,RN001111,CU00099,2021-03-16,6881.6,Corporate Account,TXN486071458,Top-up,Success,PayGate,ZAR,2023-11-01T00:00:00,CRM_WEB
PY0000914,RN001112,CU00547,2024-01-15,10415.43,Cash,TXN604133137,Booking Deposit,Success,Standard Bank EFT,ZAR,2024-03-20T00:00:00,WALK_IN
PY0000915,RN001113,CU00036,2023-03-27,14505.45,EFT,TXN435045557,Final Payment,Success,PayFast,ZAR,2022-11-29T00:00:00,THIRD_PARTY_OTA
PY0000916,RN001114,CU00482,2023-06-16,9770.33,Credit Card,TXN261643622,Final Payment,Failed,PayFast,ZAR,2023-11-06T00:00:00,CRM_MOBILE
PY0000917,RN001115,CU00048,2023-01-27,31439.18,Credit Card,TXN435075565,Final Payment,Success,Ozow,ZAR,2024-05-04T00:00:00,CALL_CENTER
PY0000918,RN001116,CU00579,2022-07-05,5401.25,Credit Card,TXN999257190,Top-up,Success,Peach Payments,ZAR,2023-04-05T00:00:00,CRM_WEB
PY0000919,RN001116,CU00579,2023-01-26,9539.29,Credit Card,TXN939769766,Booking Deposit,Failed,Peach Payments,ZAR,2023-08-29T00:00:00,CRM_WEB
PY0000920,RN001117,CU00239,2024-02-17,36842.31,Cash,TXN165051249,Top-up,Success,Peach Payments,ZAR,2022-12-14T00:00:00,CALL_CENTER
PY0000921,RN001118,CU00453,2023-08-19,21149.44,Cash,TXN797261127,Booking Deposit,Success,PayGate,ZAR,2022-05-17T00:00:00,CRM_MOBILE
PY0000922,RN001119,CU00200,2022-08-08,8482.76,EFT,TXN393176906,Booking Deposit,Failed,Standard Bank EFT,ZAR,2022-10-03T00:00:00,THIRD_PARTY_OTA
PY0000923,RN001120,CU00591,2023-11-03,17901.05,Cash,TXN133616349,Top-up,Success,Peach Payments,ZAR,2023-11-26T00:00:00,WALK_IN
PY0000924,RN001121,CU00043,2023-09-17,23224.01,Corporate Account,TXN287882633,Booking Deposit,Success,Ozow,ZAR,2024-05-12T00:00:00,CRM_MOBILE
PY0000925,RN001122,CU00388,2023-06-12,7036.53,EFT,TXN180315505,Final Payment,Success,Standard Bank EFT,ZAR,2022-12-29T00:00:00,CRM_MOBILE
PY0000926,RN001124,CU00161,2024-05-31,23933.58,Credit Card,TXN981173103,Final Payment,Failed,Standard Bank EFT,ZAR,2024-06-25T00:00:00,THIRD_PARTY_OTA
PY0000927,RN001125,CU00154,2023-01-28,18687.7,Credit Card,TXN220644155,Final Payment,Success,Ozow,ZAR,2022-09-02T00:00:00,WALK_IN
PY0000928,RN001126,CU00194,2024-06-17,1389.48,Corporate Account,TXN358773510,Top-up,Success,Standard Bank EFT,ZAR,2024-03-17T00:00:00,CALL_CENTER
PY0000929,RN001127,CU00057,2023-03-09,12622.45,Corporate Account,TXN340120823,Final Payment,Success,Standard Bank EFT,ZAR,2023-11-13T00:00:00,CRM_WEB
PY0000930,RN001129,CU00087,2020-10-21,2877.51,Corporate Account,TXN871177036,Final Payment,Success,Ozow,ZAR,2022-12-26T00:00:00,CRM_WEB
PY0000931,RN001130,CU00253,2024-01-09,33051.44,Cash,TXN692903917,Top-up,Success,Standard Bank EFT,ZAR,2024-02-17T00:00:00,CORPORATE_PORTAL
PY0000932,RN001131,CU00457,2024-03-07,1321.41,EFT,TXN996655667,Booking Deposit,Success,Peach Payments,ZAR,2022-12-03T00:00:00,CRM_WEB
PY0000933,RN001132,CU00149,2021-05-31,31669.38,Corporate Account,TXN877433671,Top-up,Success,Peach Payments,ZAR,2021-10-25T00:00:00,THIRD_PARTY_OTA
PY0000934,RN001133,CU00462,2023-04-17,6955.36,Debit Card,TXN253076742,Final Payment,Success,Ozow,ZAR,2021-09-30T00:00:00,WALK_IN
PY0000935,RN001134,CU00296,2023-12-30,15196.87,Credit Card,TXN190893832,Final Payment,Pending,PayGate,ZAR,2023-12-27T00:00:00,CALL_CENTER
PY0000936,RN001135,CU00118,2023-05-15,15919.51,Credit Card,TXN706552553,Booking Deposit,Success,Ozow,ZAR,2023-04-16T00:00:00,CALL_CENTER
PY0000937,RN001136,CU00322,2022-09-17,5395.43,Debit Card,TXN878738901,Top-up,Success,Ozow,ZAR,2022-09-20T00:00:00,WALK_IN
PY0000938,RN001137,CU00194,2022-04-12,9158.7,Debit Card,TXN193170813,Top-up,Success,Peach Payments,ZAR,2021-11-30T00:00:00,WALK_IN
PY0000939,RN001137,CU00194,2024-04-19,14054.029999999999,Debit Card,TXN919307176,Final Payment,Success,PayGate,ZAR,2023-02-02T00:00:00,WALK_IN
PY0000940,RN001139,CU00588,2024-02-13,31705.07,Debit Card,TXN552699799,Booking Deposit,Success,Standard Bank EFT,ZAR,2023-05-29T00:00:00,WALK_IN
PY0000941,RN001140,CU00202,2021-12-10,1258.19,Cash,TXN606748302,Final Payment,Pending,PayFast,ZAR,2023-01-15T00:00:00,CORPORATE_PORTAL
PY0000942,RN001141,CU00303,2023-10-12,13662.1,Corporate Account,TXN646217080,Top-up,Pending,Standard Bank EFT,ZAR,2022-07-27T00:00:00,CALL_CENTER
PY0000943,RN001142,CU00378,2024-05-09,7993.25,Cash,TXN544077241,Final Payment,Failed,PayGate,ZAR,2022-09-25T00:00:00,WALK_IN
PY0000944,RN001143,CU00349,2021-07-26,2734.64,Debit Card,TXN988291609,Top-up,Success,Standard Bank EFT,ZAR,2023-11-06T00:00:00,CRM_MOBILE
PY0000945,RN001144,CU00540,2024-01-30,11926.28,Credit Card,TXN961349580,Final Payment,Success,PayGate,ZAR,2023-10-19T00:00:00,CRM_MOBILE
PY0000946,RN001146,CU00209,2024-03-04,8923.87,Credit Card,TXN649507901,Booking Deposit,Success,PayFast,ZAR,2021-12-18T00:00:00,THIRD_PARTY_OTA
PY0000947,RN001147,CU00501,2023-10-06,6496.34,Cash,TXN279011609,Final Payment,Pending,Ozow,ZAR,2024-04-29T00:00:00,WALK_IN
PY0000948,RN001148,CU00201,2023-03-25,9125.76,EFT,TXN365635556,Top-up,Success,Ozow,ZAR,2023-07-01T00:00:00,WALK_IN
PY0000949,RN001151,CU00029,2024-05-28,22114.66,Credit Card,TXN961940704,Booking Deposit,Success,PayGate,ZAR,2024-04-25T00:00:00,CRM_WEB
PY0000950,RN001152,CU00021,2023-11-28,14805.88,Credit Card,TXN482332410,Booking Deposit,Success,Standard Bank EFT,ZAR,2024-01-29T00:00:00,CALL_CENTER
PY0000951,RN001154,CU00456,2023-11-19,31041.71,Cash,TXN619326620,Final Payment,Success,Ozow,ZAR,2022-09-08T00:00:00,CRM_WEB
PY0000952,RN001155,CU00256,2023-07-28,16650.76,EFT,TXN751168921,Booking Deposit,Failed,PayFast,ZAR,2023-08-30T00:00:00,THIRD_PARTY_OTA
PY0000953,RN001156,CU00269,2020-11-25,13804.43,Corporate Account,TXN731007040,Final Payment,Success,PayGate,ZAR,2021-01-18T00:00:00,CRM_MOBILE
PY0000954,RN001157,CU00336,2024-02-15,5979.38,Credit Card,TXN490182369,Final Payment,Success,Ozow,ZAR,2024-02-17T00:00:00,THIRD_PARTY_OTA
PY0000955,RN001158,CU00417,2022-07-14,17040.76,Debit Card,TXN447460952,Top-up,Success,PayFast,ZAR,2022-01-08T00:00:00,THIRD_PARTY_OTA
PY0000956,RN001159,CU00556,2023-05-22,4507.4,Corporate Account,TXN836799853,Top-up,Success,PayFast,ZAR,2024-01-31T00:00:00,CRM_MOBILE
PY0000957,RN001160,CU00572,2020-12-19,4387.71,Cash,TXN229680839,Final Payment,Success,Peach Payments,ZAR,2020-06-29T00:00:00,CRM_MOBILE
PY0000958,RN001161,CU00015,2023-11-08,29673.08,EFT,TXN419801327,Top-up,Success,PayGate,ZAR,2023-06-28T00:00:00,CORPORATE_PORTAL
PY0000959,RN001162,CU00491,2023-12-22,6589.29,EFT,TXN534101414,Booking Deposit,Success,Ozow,ZAR,2023-04-08T00:00:00,CORPORATE_PORTAL
PY0000960,RN001162,CU00491,2023-12-14,5267.650000000001,EFT,TXN487828530,Final Payment,Success,Peach Payments,ZAR,2024-05-31T00:00:00,CORPORATE_PORTAL
PY0000961,RN001164,CU00223,2024-05-29,4548.71,Corporate Account,TXN906595427,Top-up,Success,PayGate,ZAR,2023-07-17T00:00:00,WALK_IN
PY0000962,RN001165,CU00595,2022-03-18,49928.18,EFT,TXN837267200,Booking Deposit,Success,PayFast,ZAR,2020-06-26T00:00:00,CRM_WEB
PY0000963,RN001166,CU00394,2020-08-11,8534.61,Credit Card,TXN442798058,Final Payment,Success,Peach Payments,ZAR,2021-08-29T00:00:00,THIRD_PARTY_OTA
PY0000964,RN001167,CU00505,2023-10-23,25621.91,Credit Card,TXN212231956,Booking Deposit,Success,Peach Payments,ZAR,2022-12-14T00:00:00,CRM_WEB
PY0000965,RN001169,CU00429,2021-10-10,5280.14,Debit Card,TXN844178893,Final Payment,Success,Peach Payments,ZAR,2022-02-19T00:00:00,WALK_IN
PY0000966,RN001170,CU00067,2024-04-22,10077.93,Corporate Account,TXN109754391,Final Payment,Success,Standard Bank EFT,ZAR,2024-05-13T00:00:00,CORPORATE_PORTAL
PY0000967,RN001170,CU00067,2024-06-09,5980.16,Corporate Account,TXN698647917,Booking Deposit,Success,Standard Bank EFT,ZAR,2024-02-01T00:00:00,CORPORATE_PORTAL
PY0000968,RN001172,CU00562,2023-06-30,41941.05,Cash,TXN560294423,Top-up,Success,Standard Bank EFT,ZAR,2023-07-05T00:00:00,THIRD_PARTY_OTA
PY0000969,RN001173,CU00315,2022-12-04,17278.51,Corporate Account,TXN797552829,Top-up,Success,Peach Payments,ZAR,2022-12-17T00:00:00,CRM_WEB
PY0000970,RN001174,CU00240,2021-07-15,21436.68,EFT,TXN908565434,Final Payment,Success,Ozow,ZAR,2024-04-10T00:00:00,CALL_CENTER
PY0000971,RN001175,CU00152,2023-04-09,2875.98,Debit Card,TXN752621302,Booking Deposit,Success,Peach Payments,ZAR,2023-08-29T00:00:00,CRM_WEB
PY0000972,RN001177,CU00211,2023-03-02,23389.7,Corporate Account,TXN772037529,Top-up,Success,PayFast,ZAR,2023-05-02T00:00:00,THIRD_PARTY_OTA
PY0000973,RN001178,CU00542,2022-09-21,16955.91,Debit Card,TXN509363772,Booking Deposit,Success,Peach Payments,ZAR,2023-03-27T00:00:00,CALL_CENTER
PY0000974,RN001178,CU00542,2022-07-22,10864.400000000001,Debit Card,TXN131807093,Final Payment,Success,PayGate,ZAR,2022-08-29T00:00:00,CALL_CENTER
PY0000975,RN001181,CU00258,2023-02-08,10826.82,Credit Card,TXN909288106,Booking Deposit,Success,Peach Payments,ZAR,2023-08-16T00:00:00,CORPORATE_PORTAL
PY0000976,RN001182,CU00289,2023-12-05,24265.21,Corporate Account,TXN650683444,Top-up,Failed,Standard Bank EFT,ZAR,2024-05-27T00:00:00,THIRD_PARTY_OTA
PY0000977,RN001183,CU00543,2022-10-25,17593.96,Debit Card,TXN171612205,Booking Deposit,Success,PayFast,ZAR,2022-08-20T00:00:00,CRM_MOBILE
PY0000978,RN001184,CU00484,2024-03-18,24144.14,EFT,TXN646308325,Final Payment,Success,Standard Bank EFT,ZAR,2022-12-30T00:00:00,CALL_CENTER
PY0000979,RN001185,CU00590,2022-11-10,8896.37,EFT,TXN394561768,Booking Deposit,Success,PayGate,ZAR,2022-01-01T00:00:00,CORPORATE_PORTAL
PY0000980,RN001187,CU00390,2023-09-15,3112.03,Cash,TXN950447434,Booking Deposit,Success,Peach Payments,ZAR,2022-07-05T00:00:00,CRM_WEB
PY0000981,RN001188,CU00430,2020-11-03,12230.89,Corporate Account,TXN254785383,Top-up,Success,Standard Bank EFT,ZAR,2023-04-16T00:00:00,WALK_IN
PY0000982,RN001189,CU00485,2022-11-22,2208.46,EFT,TXN235695635,Final Payment,Success,PayGate,ZAR,2022-01-05T00:00:00,THIRD_PARTY_OTA
PY0000983,RN001190,CU00566,2020-10-25,49903.73,Debit Card,TXN107585496,Top-up,Success,Standard Bank EFT,ZAR,2020-11-09T00:00:00,CRM_WEB
PY0000984,RN001191,CU00568,2020-11-14,3167.72,Cash,TXN769971620,Booking Deposit,Success,PayGate,ZAR,2021-12-13T00:00:00,CRM_WEB
PY0000985,RN001192,CU00182,2024-05-12,8603.66,Credit Card,TXN434337064,Top-up,Success,PayGate,ZAR,2024-03-25T00:00:00,CRM_MOBILE
PY0000986,RN001193,CU00202,2023-04-04,6670.81,Corporate Account,TXN218296219,Booking Deposit,Success,Ozow,ZAR,2024-05-08T00:00:00,CRM_WEB
